X0 Y0 helicalID MicrographName ShiftX ShiftY AngleRot AngleTilt AnglePsi
3373.587274 1021.558616 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00142_4-3.mrc -0.51266 0.140838 -73.48873 86.128027 -6.89071
3312.724660 1014.849642 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00142_4-3.mrc -0.68591 0.487338 -73.48864 85.978462 -6.65635
4816.212678 3746.637885 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.37891 -1.37891 89.367004 84.995605 -49.47491
4816.351115 3746.500527 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.37891 -1.37891 89.367004 84.995605 -49.47491
4735.489552 3652.363169 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.51266 -0.85916 89.279259 85.220292 -49.00617
4735.627988 3652.225810 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.51266 -0.85916 89.279259 85.220292 -49.00617
4735.766425 3652.088452 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.51266 -0.85916 89.279259 85.220292 -49.00617
4654.904862 3559.951094 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.20566 -0.51266 89.103670 85.519797 -48.77182
4654.043299 3558.813736 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.20566 -1.20566 89.191513 85.444905 -48.88900
4572.181736 3465.676377 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.51266 -0.68591 89.103767 85.669447 -48.18589
4531.320173 3419.539019 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.37891 -0.51266 89.016021 85.893924 -47.95152
4531.458610 3419.401661 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.37891 -0.51266 89.103863 85.819068 -48.06871
4448.597047 3326.264303 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.37891 -1.03241 88.840336 86.043614 -47.71716
4448.735483 3326.126944 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.51266 -1.03241 88.840336 86.043614 -47.83434
4365.873920 3234.989586 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.37891 -1.20566 88.664747 86.342802 -47.59998
4365.012357 3234.852228 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.37891 -1.20566 88.664747 86.342802 -47.71717
4282.150794 3143.714870 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.03241 -0.85916 88.665131 86.940663 -47.36563
4240.289231 3097.577511 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.20566 -1.37891 88.665227 87.090074 -47.24845
4198.427668 3052.440153 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.20566 -0.85916 88.489541 87.239577 -47.01408
4198.566105 3052.302795 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.20566 -0.85916 88.489541 87.239577 -47.13127
4114.704542 2962.165437 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.03241 -0.51266 88.226013 87.463797 -46.77972
4071.842978 2917.028079 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.51266 -0.51266 88.050328 87.613255 -46.66254
4029.981415 2872.890720 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.20566 -0.68591 87.962485 87.687978 -46.54536
4154.291286 3792.090343 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.20566 -0.85916 99.914684 86.186109 -48.42082
4154.339439 3792.165634 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.20566 -0.85916 99.914684 86.186109 -48.30364
4113.387591 3745.240925 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.03241 -1.37891 99.914779 86.335634 -48.18646
4071.435744 3698.316216 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.51266 -2.03241 99.914873 86.485134 -48.06927
3988.483896 3607.391507 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.20566 -1.03241 99.739186 86.634721 -47.71770
3988.532049 3607.466798 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.37891 -1.03241 99.827030 86.559930 -47.71771
3905.580201 3515.542089 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc 0.140838 -1.37891 99.739280 86.784174 -47.48333
3905.628354 3515.617380 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc 0.140838 -1.37891 99.739375 86.933605 -47.48333
3862.676506 3469.692671 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.68591 -1.51266 99.651531 87.008369 -47.24895
3412.902272 3750.578286 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.51266 -1.20566 89.718953 85.594232 -47.13119
3370.150202 3705.120935 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.51266 -0.85916 89.631303 85.968322 -47.13121
3328.398133 3659.663585 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.37891 -1.20566 89.631303 85.968322 -47.13121
3328.646063 3659.206234 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.51266 -1.37891 89.631303 85.968322 -47.13121
3286.893993 3614.748883 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.37891 -1.03241 89.543556 86.192715 -47.13122
3286.141923 3614.291533 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.37891 -0.85916 89.543556 86.192715 -47.01403
3202.389854 3523.834182 3 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.03241 -0.85916 89.368063 86.641329 -46.89686
2730.990336 3765.990336 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.85916 -0.68591 68.801538 86.205681 -47.01653
2646.409088 3675.409088 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.68591 -0.51266 68.274203 86.205995 -46.54790
2646.827840 3675.827840 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.68591 -0.51266 68.186269 86.131275 -46.54792
2604.246592 3630.246592 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.51266 -0.51266 68.186358 86.280813 -46.43074
2562.665345 3585.665345 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.20566 -0.68591 68.098424 86.206100 -46.19638
2476.084097 3496.084097 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.51266 -0.51266 68.010669 86.430430 -45.72766
2476.502849 3496.502849 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.68591 -0.51266 68.010669 86.430430 -45.72766
2390.921601 3407.921601 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.85916 -1.03241 67.922824 86.505229 -45.37612
2390.340354 3407.340354 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.68591 -1.03241 67.922824 86.505229 -45.37612
2347.759106 3363.759106 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.68591 -1.03241 67.835068 86.729487 -45.14177
2304.177858 3320.177858 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.51266 -0.37891 67.659289 86.729591 -45.02463
2217.596610 3232.596610 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.68591 -0.68591 67.483511 86.729695 -44.90748
2217.015362 3232.015362 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.68591 -0.68591 67.483511 86.729695 -44.90748
2130.434115 3145.434115 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.37891 -0.37891 67.131953 86.729902 -44.55601
2130.852867 3145.852867 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.37891 -0.37891 67.219798 86.655121 -44.55598
2086.271619 3101.271619 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.51266 -0.85916 67.044108 86.804678 -44.55603
1999.690371 3014.690371 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.03241 -0.85916 66.956263 86.879448 -44.32168
1999.109124 3014.109124 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.03241 -0.85916 66.956263 86.879448 -44.32168
1955.527876 2971.527876 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.03241 -0.68591 66.868505 87.103623 -44.32171
1910.946628 2928.946628 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.85916 -0.51266 66.780748 87.327754 -44.32174
1823.365380 2841.365380 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.20566 -1.03241 66.517211 87.551947 -44.32181
1823.784133 2841.784133 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.20566 -1.20566 66.517211 87.551947 -44.32181
1779.202885 2798.202885 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.03241 -0.85916 66.341520 87.701388 -44.20468
1691.621637 2712.621637 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc 0.140838 -0.51266 66.078069 88.074819 -44.20475
1690.040389 2712.040389 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.51266 -0.51266 65.990223 88.149515 -44.20478
1602.459141 2625.459141 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.68591 -1.03241 65.902377 88.224209 -44.43918
1602.877894 2625.877894 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.68591 -1.03241 65.902377 88.224209 -44.43918
1559.296646 2582.296646 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.37891 -0.68591 65.990310 88.298796 -44.55634
1515.715398 2538.715398 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.68591 -1.03241 65.990485 88.597324 -44.79072
1472.134150 2495.134150 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.20566 -0.68591 65.990572 88.746572 -44.79072
1428.552903 2451.552903 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.68591 -1.03241 65.990572 88.746572 -44.90791
1385.971655 2408.971655 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.20566 -0.51266 65.902813 88.970481 -44.79075
1385.390407 2407.390407 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.20566 -1.37891 65.902813 88.970481 -44.79075
1341.809159 2364.809159 4 MotionCorr/job008/Movies/hole4/k40r_cflat_00156_4-1.mrc -0.68591 -0.85916 65.902900 89.119710 -44.79075
1556.803831 605.611180 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00158_4-3.mrc -0.68591 -0.03241 99.209644 83.189213 13.337239
1676.681812 576.983953 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00158_4-3.mrc -0.51266 -0.03241 99.209644 83.189213 13.454427
1676.559792 576.356726 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00158_4-3.mrc -0.51266 -0.03241 99.209644 83.189213 13.454427
1795.437773 546.729499 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00158_4-3.mrc -1.20566 -0.51266 99.209644 83.189213 13.571614
1855.315754 532.102273 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00158_4-3.mrc -1.03241 -0.03241 99.121800 83.264396 13.688805
1915.193734 517.475046 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00158_4-3.mrc -1.03241 -0.20566 99.209740 83.339456 13.688791
1915.071715 517.847819 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00158_4-3.mrc -1.03241 -0.20566 99.209740 83.339456 13.688791
1975.949696 502.220592 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00158_4-3.mrc -0.85916 -0.20566 99.209740 83.339456 13.805978
2035.827676 487.593365 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00158_4-3.mrc -0.68591 -0.20566 99.209836 83.489653 13.923155
2095.705657 472.966138 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00158_4-3.mrc -0.51266 -0.20566 99.209836 83.489653 14.040342
2214.583638 441.338911 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00158_4-3.mrc -0.68591 -0.51266 99.033957 83.339567 14.274746
2258.461618 430.711684 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00158_4-3.mrc -12.85916 2.967588 99.121800 83.264396 14.391930
2273.339599 426.084457 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00158_4-3.mrc -1.03241 -0.20566 99.121800 83.264396 14.391930
2333.217580 410.457230 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00158_4-3.mrc -0.68591 -0.51266 99.033860 83.189324 14.509132
2451.095561 379.830003 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00158_4-3.mrc -1.20566 -0.03241 99.121607 82.963815 14.860703
2451.973541 378.202777 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00158_4-3.mrc -1.20566 -0.85916 99.033764 83.039034 14.860706
2511.851522 362.575550 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00158_4-3.mrc -0.68591 -0.68591 99.033667 82.888696 15.095093
2570.729503 346.948323 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00158_4-3.mrc -0.85916 -0.51266 99.033667 82.888696 15.329468
2629.607483 330.321096 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00158_4-3.mrc -0.85916 -0.20566 99.033667 82.888696 15.446656
3381.998740 3674.819403 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -0.03241 -0.20566 -25.06198 84.878589 -94.17577
3386.900845 3612.726984 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -0.03241 -0.51266 -25.14997 85.252992 -94.41019
3391.802950 3550.634564 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -0.20566 -0.68591 -25.32582 85.552337 -94.41029
3391.705056 3550.542144 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -0.20566 -0.68591 -25.32582 85.552337 -94.41029
3402.607161 3426.449725 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -0.03241 -0.85916 -25.41390 86.225512 -94.87907
3408.509266 3364.357305 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc 0.140838 -1.20566 -25.58975 86.524488 -94.99636
3408.411371 3365.264885 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc 0.140838 -0.37891 -25.58975 86.524488 -94.87917
3408.313476 3365.172466 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc 0.140838 -0.37891 -25.58975 86.524488 -94.87917
3414.215581 3303.080046 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc 0.314088 -0.51266 -25.67770 86.748669 -95.11359
3420.117687 3241.987626 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc 0.487338 -0.85916 -25.76565 86.972800 -95.11364
3431.019792 3118.895207 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -0.20566 -0.85916 -25.94156 87.420925 -94.99655
3431.921897 3118.802787 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -0.20566 -0.85916 -26.02947 87.495579 -95.11379
3443.824002 2995.710368 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -0.03241 -0.85916 -26.20541 88.092819 -94.99669
3443.726107 2995.617948 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -0.03241 -0.68591 -26.20541 88.092819 -94.99669
3455.628212 2872.525528 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc 0.487338 -1.03241 -26.46927 88.764446 -94.87965
3455.530318 2872.433109 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc 0.487338 -1.03241 -26.46931 88.913686 -94.87965
3460.432423 2811.340689 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc 0.140838 -0.68591 -26.55735 89.435949 -94.64532
3474.334528 2671.248269 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc 1.621088 -3.03241 -26.47711 114.575093 -94.64690
3477.236633 2627.155850 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc 0.487338 -0.68591 -27.17304 91.002509 -94.52849
1855.742529 2244.755156 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -1.03241 -0.37891 -14.16707 103.360220 0.283722
1732.627032 2245.283948 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc 3.314088 -0.51266 -13.63941 101.831594 0.987237
1732.511535 2245.812740 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc 3.140838 -0.51266 -13.72732 101.907804 1.104366
1671.396038 2246.341532 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -0.51266 -0.37891 -14.25257 88.394026 1.572977
1609.280542 2248.870325 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -0.85916 0.140838 -14.07677 88.244779 1.807460
1547.165045 2250.399117 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -1.20566 0.314088 -13.98887 88.170150 2.159077
1486.049548 2252.927909 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -1.03241 -0.03241 -14.07675 88.095492 2.627772
1425.934051 2255.456701 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -0.68591 0.314088 -13.98885 88.020857 2.979389
1363.818555 2258.985494 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -1.03241 0.140838 -13.98885 88.020857 3.330951
1302.703058 2261.514286 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -0.85916 -0.03241 -13.90095 87.946219 3.565380
1241.587561 2265.043078 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -0.37891 0.314088 -13.81307 88.020884 3.799810
1179.472064 2269.571870 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -0.85916 0.487338 -13.72517 87.946246 3.917052
1117.356568 2273.100663 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -1.03241 0.487338 -13.72515 87.796932 4.034239
1056.241071 2277.629455 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -0.51266 0.314088 -13.63725 87.722282 4.034293
994.125574 2281.158247 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -0.85916 0.314088 -13.63725 87.722282 4.151480
932.010077 2285.687039 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -1.20566 0.140838 -13.63723 87.572945 4.151480
871.894581 2289.215832 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -0.68591 -0.03241 -13.63723 87.572945 4.151480
809.779084 2293.744624 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -1.03241 -0.20566 -13.54933 87.498283 4.268721
748.663587 2298.273416 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -0.68591 0.314088 -13.46143 87.423617 4.268776
687.548090 2302.802209 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -0.51266 0.140838 -13.46141 87.274245 4.268775
625.432594 2306.331001 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -1.03241 -0.20566 -13.46141 87.274245 4.151587
564.317097 2311.859793 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -0.68591 0.487338 -13.46141 87.274245 4.034400
480.201600 2276.388585 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -1.68591 3.794338 20.465361 96.238604 4.173031
493.086103 2293.917378 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -2.03241 0.487338 55.434002 70.944769 4.074906
379.970607 2323.446170 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -1.03241 0.314088 -13.19773 87.199591 3.917376
318.855110 2327.974962 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00172_4-1.mrc -0.51266 0.487338 -13.02195 87.199616 3.800298
1576.231197 1857.536805 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc 0.487338 -1.03241 -130.88538 93.484555 -121.37542
1615.419131 1802.864328 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc 6.140838 -2.85916 -131.06131 93.783495 -121.14098
1670.607064 1699.191850 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc -0.20566 -0.51266 -131.50093 94.157212 -120.67205
1696.794997 1667.519373 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc 7.967588 -4.68591 -131.58885 94.231977 -120.55483
1733.982931 1592.846895 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc 0.487338 -0.68591 -131.67685 94.456399 -120.32043
1763.170864 1538.174418 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc -0.20566 -1.20566 -131.76484 94.680890 -120.08602
1763.358797 1538.501941 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc -0.20566 -1.20566 -131.85269 94.605996 -120.08598
1763.546731 1538.829463 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc -0.20566 -1.20566 -131.76484 94.680890 -120.08602
1855.734664 1378.156986 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc 0.314088 -0.85916 -132.38030 95.204795 -119.73422
1885.922597 1325.484509 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc 0.140838 -0.51266 -132.55615 95.354562 -119.49977
1915.110530 1271.812031 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc 0.314088 -0.68591 -132.73192 95.354479 -119.26532
1945.298464 1217.139554 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc 0.487338 -0.85916 -132.73199 95.504366 -118.91376
1974.486397 1163.467077 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc 0.140838 -0.85916 -132.90777 95.504283 -118.56212
2003.674330 1109.794599 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc 0.140838 -0.85916 -132.99569 95.579199 -118.44490
2003.862264 1109.122122 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc 0.140838 -0.85916 -132.99569 95.579199 -118.44490
2069.050197 990.449644 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc 6.621088 -9.03241 -133.17153 95.729061 -118.09327
2098.238130 935.777167 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc 7.140838 -9.51266 -133.25946 95.804007 -117.85886
2089.426064 946.104690 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc -0.03241 -0.85916 -133.25946 95.804007 -117.85886
2100.613997 935.432212 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc 3.794338 0.140838 -133.25555 87.437493 -117.50719
2154.801930 826.759735 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc 1.794338 1.140838 -133.51940 87.810705 -117.27269
2173.989864 783.087258 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc -0.03241 -0.37891 -133.52301 95.578954 -117.15561
2173.177797 783.414780 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc -0.03241 -0.37891 -133.52301 95.578954 -117.15561
2255.365730 618.742303 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc -0.20566 -0.51266 -134.05019 95.278937 -116.21786
2255.553664 618.069825 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc -0.20566 -0.51266 -134.05012 95.129106 -116.21785
2262.741597 605.397348 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc 5.314088 -10.68591 -134.05019 95.278937 -116.33505
2309.929530 507.724871 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc 0.314088 -0.68591 -134.40160 94.979148 -115.86613
2335.117464 452.052393 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc -0.03241 -0.20566 -134.57731 94.829306 -115.63167
2361.305397 396.379916 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc -0.03241 -0.51266 -134.66509 94.604686 -115.28006
2387.493330 340.707439 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc -0.03241 -0.68591 -134.75295 94.529801 -115.04564
2412.681264 284.034961 1 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc -0.37891 -0.68591 -134.84080 94.454925 -114.81122
1886.610242 253.471053 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc -0.03241 -0.68591 -76.13138 95.687958 -115.40688
1859.975092 308.446080 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc -0.37891 -0.85916 -76.04353 95.762989 -115.75843
1832.339942 363.421108 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc -0.51266 -1.03241 -76.13156 95.987925 -115.99283
1805.704792 418.396135 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc -0.37891 -1.20566 -76.13156 95.987925 -116.22721
1750.069642 528.371162 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc -0.37891 -0.85916 -76.13175 96.288056 -116.69598
1722.434492 582.346189 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc -0.37891 -1.37891 -76.04400 96.513323 -116.93036
1694.799342 637.321217 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc -0.37891 -1.03241 -76.04400 96.513323 -117.16473
1694.164192 637.296244 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc -0.37891 -1.03241 -76.04400 96.513323 -117.16473
1613.529043 662.271271 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc 0.314088 -1.85916 -161.38349 98.501629 -117.96103
1586.893893 721.246298 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc 1.487338 -3.51266 -129.21674 95.955954 -117.50902
1580.258743 854.221326 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc 0.140838 -1.20566 -76.13175 96.288056 -118.10223
1528.623593 829.196353 2 MotionCorr/job008/Movies/hole4/k40r_cflat_00173_4-2.mrc 3.140838 -2.37891 -149.60643 96.247646 -117.61630
